CMBODY             =                            4
      2458514.752904       117206499.554       189827277.229         1101590.534
      2458514.852904       117036247.062       189955003.626         1108444.403
      2458514.952904       116865890.185       190082560.600         1115297.282
      2458515.052904       116695429.102       190209948.081         1122149.167
      2458515.152904       116524863.990       190337165.999         1129000.052
      2458515.252904       116354195.031       190464214.286         1135849.930
      2458515.352904       116183422.401       190591092.871         1142698.796
      2458515.452904       116012546.282       190717801.687         1149546.644
      2458515.552904       115841566.851       190844340.664         1156393.468
      2458515.652904       115670484.288       190970709.735         1163239.262
      2458515.752904       115499298.773       191096908.831         1170084.021
      2458515.852904       115328010.484       191222937.883         1176927.738
      2458515.952904       115156619.600       191348796.825         1183770.408
      2458516.052904       114985126.301       191474485.589         1190612.025
      2458516.152904       114813530.765       191600004.107         1197452.583
      2458516.252904       114641833.173       191725352.312         1204292.077
      2458516.352904       114470033.702       191850530.137         1211130.500
      2458516.452904       114298132.533       191975537.515         1217967.848
      2458516.552904       114126129.845       192100374.380         1224804.113
      2458516.652904       113954025.816       192225040.665         1231639.290
      2458516.752904       113781820.626       192349536.303         1238473.374
      2458516.852904       113609514.454       192473861.230         1245306.358
